"Dataset","Window","WindowStart","WindowEnd","Model","Raw_Time","Sym_Time","Raw_NLL","Sym_NLL","SpeedUp","Param1_Name","Param1_Raw","Param1_Sym","Param2_Name","Param2_Raw","Param2_Sym","Param_AbsDiff","Raw_Conv","Sym_Conv"
"BIG IDEAs",9,401,1400,"gamma",0.00800000000162981,0.00200000000768341,4104.5569113025,2417.55178424193,3.99999998544808,"shape",47.3981172446083,47.1657928419586,"rate",0.466072055259795,0.463605771373029,0.117395343268248,TRUE,TRUE
"BIG IDEAs",9,401,1400,"lognormal",0.00099999998928979,0.00100000001839362,4102.82859610425,2415.01577101935,0.99999997089617,"meanlog",4.61141216967412,4.61176176543192,"sdlog",0.14550834951365,0.145643040648254,0.000242143446204324,TRUE,TRUE
"BIG IDEAs",10,451,1450,"gamma",0.00699999998323619,0.00200000000768341,4134.98633665496,2446.88664191506,3.49999997817213,"shape",45.8275021131637,45.6668450096852,"rate",0.444444149373126,0.44279933490727,0.0811509589722098,TRUE,TRUE
"BIG IDEAs",10,451,1450,"lognormal",0.00100000001839362,0.00099999998928979,4136.21030058727,2447.20938689738,1.00000002910383,"meanlog",4.62486589140416,4.62503461415951,"sdlog",0.148437136108462,0.148454485895204,9.30362710461485e-05,TRUE,TRUE
"BIG IDEAs",11,501,1500,"gamma",0.00700000001234002,0.00200000000768341,4110.35476982209,2423.63859518363,3.49999999272404,"shape",49.3401184298155,49.0568972922071,"rate",0.472905570276843,0.470105563201531,0.143010572341863,TRUE,TRUE
"BIG IDEAs",11,501,1500,"lognormal",0.00099999998928979,0.00100000001839362,4112.67695272916,2424.98870386367,0.99999997089617,"meanlog",4.63742976448396,4.6375627813281,"sdlog",0.143174498892924,0.143343202641644,0.00015086029642955,TRUE,TRUE
"BIG IDEAs",12,551,1550,"gamma",0.00700000001234002,0.00199999997857958,4123.3610932289,2437.34108148539,3.50000004365575,"shape",49.1518680452339,48.8047474681697,"rate",0.465889989857029,0.46249505366615,0.175257756627559,TRUE,TRUE
"BIG IDEAs",12,551,1550,"lognormal",0.00099999998928979,0.00099999998928979,4129.11812498023,2442.11451833664,1,"meanlog",4.64851388124257,4.6486784898515,"sdlog",0.143943563994758,0.144204203258377,0.000212623936277967,TRUE,TRUE
"BIG IDEAs",13,601,1600,"gamma",0.00700000001234002,0.00099999998928979,4110.19900529562,2424.91483182519,7.00000008731149,"shape",51.6241367330931,51.2346632780658,"rate",0.483947475858152,0.480043173046534,0.196688878919469,TRUE,TRUE
"BIG IDEAs",13,601,1600,"lognormal",0.00099999998928979,0.00099999998928979,4117.25394028192,2430.85148347484,1,"meanlog",4.66005192281686,4.66051548309804,"sdlog",0.1406140860525,0.140884062855857,0.000366768542272106,TRUE,TRUE
"BIG IDEAs",14,651,1650,"gamma",0.00700000001234002,0.00199999997857958,4100.35293762304,2412.73281844216,3.50000004365575,"shape",53.2147248395392,53.078375706249,"rate",0.496304084011242,0.494816356766162,0.06891843026767,TRUE,TRUE
"BIG IDEAs",14,651,1650,"lognormal",0.00099999998928979,0.00100000001839362,4109.29850710303,2420.22863976873,0.99999997089617,"meanlog",4.6654766412904,4.6658991684315,"sdlog",0.138745171389525,0.138610742431495,0.000278478049565406,TRUE,TRUE
"BIG IDEAs",15,701,1700,"gamma",0.00800000000162981,0.00200000000768341,4139.97786732904,2452.06624051997,3.99999998544808,"shape",49.7653169383398,49.5959051637149,"rate",0.461101531321797,0.459433366349478,0.0855399697985725,TRUE,TRUE
"BIG IDEAs",15,701,1700,"lognormal",0.00200000000768341,0.00099999998928979,4148.58187259783,2459.24354640721,2.00000002910383,"meanlog",4.671374772497,4.67156582273274,"sdlog",0.143455399735931,0.143386474928349,0.000129987521657618,TRUE,TRUE
"BIG IDEAs",16,751,1750,"gamma",0.00799999997252598,0.00200000000768341,4194.93352788397,2502.84731476516,3.99999997089617,"shape",45.5843846298086,45.7311200435354,"rate",0.417450747637459,0.418831806996331,0.0740582365428653,TRUE,TRUE
"BIG IDEAs",16,751,1750,"lognormal",0.00200000000768341,0.00099999998928979,4201.53962663098,2508.46263152907,2.00000002910383,"meanlog",4.68214536572197,4.68210419214703,"sdlog",0.149636762678191,0.149136497972402,0.000270719140364695,TRUE,TRUE
"BIG IDEAs",17,801,1800,"gamma",0.00800000000162981,0.00099999998928979,4146.1108136559,2457.52747721736,8.00000008731149,"shape",51.7841965208323,51.5562724718572,"rate",0.467614937197527,0.465651282274945,0.114943851948875,TRUE,TRUE
"BIG IDEAs",17,801,1800,"lognormal",0.00199999997857958,0.00100000001839362,4139.90517292279,2452.21230524102,1.99999994179234,"meanlog",4.69750767363093,4.69726542490887,"sdlog",0.138547847804524,0.138949667274956,0.000322034096247203,TRUE,TRUE
"BIG IDEAs",18,851,1850,"gamma",0.00699999998323619,0.00200000000768341,4124.26341121623,2434.25759140217,3.49999997817213,"shape",54.19115540731,54.1431702326203,"rate",0.489058882218489,0.488679447187891,0.024182304860117,TRUE,TRUE
"BIG IDEAs",18,851,1850,"lognormal",0.00200000000768341,0.00100000001839362,4117.57393100373,2428.31115345577,1.99999997089617,"meanlog",4.69853546384337,4.69842059089598,"sdlog",0.135348806431855,0.135480643203501,0.00012335485951824,TRUE,TRUE
"BIG IDEAs",19,901,1900,"gamma",0.00900000002002344,0.00199999997857958,4153.54705959793,2463.52235615849,4.50000005820766,"shape",51.0025261816139,50.9139890339266,"rate",0.460585754629933,0.459918231538826,0.0446023353891987,TRUE,TRUE
"BIG IDEAs",19,901,1900,"lognormal",0.00200000000768341,0.00099999998928979,4147.94270913882,2458.58854881811,2.00000002910383,"meanlog",4.69729584455341,4.69699524713557,"sdlog",0.139695264490762,0.139879696872106,0.000242514899588972,TRUE,TRUE
